id,question_de,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
5726ddf6f1498d1400e8ee05,Wer war maßgeblich an der Förderung der Verwendung chemischer Verbindungen als Arzneimittel beteiligt?,"{'text': ['Muḥammad ibn Zakaryā ar-Rāzī'], 'answer_start': [180]}",Muhammad ibn Zakarīya Rāzi (Rhazes) und Abu al-Qasim al-Zahrawi (Abulcasis),Muḥammad ibn Zakaryā ar-Rāzī,True,False,id,tr,id,id
5726ddf6f1498d1400e8ee06,Wer hat die Liber Servitoris verfasst?,"{'text': ['Abū l-Qāsim Chalaf ibn ʿAbbās az-Zahrāwī'], 'answer_start': [310]}",Muhammad ibn Zakarīya Rāzi,Abū l-Qāsim Chalaf ibn ʿAbbās az-Zahrāwī,True,False,sw,tr,sw,sw
5726ddf6f1498d1400e8ee08,Wer schrieb über die Destillation von Trinkwasser aus Meerwasser?,"{'text': ['al-Muwaffaq'], 'answer_start': [1772]}",Peter of Abano,al-Muwaffaq,True,False,en,pt,en,en
5726ddf6f1498d1400e8ee07,Welche beiden Verbindungen unterschied al-Muwaffaq?,"{'text': ['Natriumcarbonat und Kaliumcarbonat'], 'answer_start': [2065]}",arsenious oxide und silicic acid,Natriumcarbonat und Kaliumcarbonat,True,False,ca,de,ca,ca
5726e08e5951b619008f810f,Welchen Auflagen unterliegt die Apotheke in den meisten Ländern?,"{'text': ['Apothekengesetzgebung'], 'answer_start': [51]}",Pharmaciegesetz,Apothekengesetzgebung,True,False,de,de,de,de
5726e08e5951b619008f8110,Auf welche Zuständigkeitsbereiche beschränkten sich Apothekentechniker früher?,"{'text': ['in der Apotheke blieben, um Medikamente zu zusammenzustellen/dosieren'], 'answer_start': [242]}",Apothekentrechnereichen früher auf die Zuständigkeiten des Ablages und der Verarbeitung von Medikamenten zurück.,"in der Apotheke blieben, um Medikamente zu zusammenzustellen/dosieren",True,False,de,de,de,de
5726e08e5951b619008f8111,Worauf verlassen sich Apothekentechniker immer mehr?,"{'text': ['Automatisierung'], 'answer_start': [525]}",Pharmacieaktechniker rely on automation.,Automatisierung,True,False,en,pl,en,en
5726e08e5951b619008f8112,Mit welchen neuen Aufgaben befassen sich Apothekentechniker jetzt?,"{'text': ['Patientenrezepten und Fragen der Patientensicherheit'], 'answer_start': [609]}",Apothekentechniker verfügen über mehrere neue Aufgaben.,Patientenrezepten und Fragen der Patientensicherheit,True,False,de,de,de,de
5726e08e5951b619008f8113,Was schreibt die Apothekengesetzgebung vor?,"{'text': ['Lagerbedingungen, obligatorischen Warnhinweisen, Ausrüstung usw.'], 'answer_start': [95]}","Zur Verwaltung der Medikamente erforderliche Anforderungen, wie spezifische Speicherbedingungen und Texte für die Wahrung, werden vom Apothekengesetz bestimmt.","Lagerbedingungen, obligatorischen Warnhinweisen, Ausrüstung usw.",True,False,de,de,de,de
5726ea985951b619008f8261,Worum geht es bei beratenden Apothekern hauptsächlich?,"{'text': ['Überprüfung des Medikationsschemas'], 'answer_start': [71]}",Medikamentenregimenbewertung,Überprüfung des Medikationsschemas,True,False,de,de,de,de
5726ea985951b619008f8262,Wo arbeitet die Mehrheit der beratenden Apotheker?,"{'text': ['Pflegeheimen'], 'answer_start': [229]}","nursing homes, other institutions, non-institutional settings",Pflegeheimen,True,False,en,en,en,en
5726ea985951b619008f8263,Wie heißen einige der großen Apothekenverwaltungsunternehmen?,"{'text': ['Omnicare, Kindred Healthcare und PharMerica'], 'answer_start': [539]}","Omnicare, Kindred Healthcare und PharMerica","Omnicare, Kindred Healthcare und PharMerica",True,True,,,,de
5726ea985951b619008f8264,"Was ist der Hauptgrund, weshalb beratende Apotheker zunehmend direkt mit Patienten arbeiten?","{'text': ['viele ältere Menschen inzwischen zahlreiche Medikamente einnehmen, aber weiterhin außerhalb eines institutionellen Umfelds leben'], 'answer_start': [714]}",Medikamentenauslegung,"viele ältere Menschen inzwischen zahlreiche Medikamente einnehmen, aber weiterhin außerhalb eines institutionellen Umfelds leben",True,False,id,de,id,id
5726ea985951b619008f8265,Was machen einige Gemeinschaftsapotheken?,"{'text': ['beschäftigen beratende Apotheker und/oder bieten Beratungsdienste an'], 'answer_start': [874]}",Facharzt-Forscher,beschäftigen beratende Apotheker und/oder bieten Beratungsdienste an,True,False,de,de,de,de
5726f48df1498d1400e8f0da,Wie werden Apotheker in den meisten Ländern reglementiert?,"{'text': ['unabhängig von Ärzten'], 'answer_start': [82]}",Apotheker sind in den meisten Ländern reglementiert.,unabhängig von Ärzten,True,False,de,de,de,de
5726f48df1498d1400e8f0db,Wer darf in den meisten Jurisdiktionen vorgesehene Arzneimittel an die Öffentlichkeit ausgeben?,"{'text': ['nur Apotheker'], 'answer_start': [176]}",Pharmacist,nur Apotheker,True,False,es,en,es,es
5726f48df1498d1400e8f0dc,"Welche Stelle hat festgestellt, dass Ärzte unter bestimmten Bedingungen auch Medikamente ausgeben dürfen?","{'text': ['American Medical Association (AMA)'], 'answer_start': [396]}","Die American Medical Association (AMA)	Code of Ethics beschreibt die Bedingungen, unter denen Ärzte Medikamente ausgeben dürfen.",American Medical Association (AMA),True,True,,,,de
5726f48df1498d1400e8f0dd,Wie viele Ärzte geben schätzungsweise selbst Medikamente aus?,"{'text': ['7 bis 10 Prozent'], 'answer_start': [668]}",7,7 bis 10 Prozent,False,False,,,,de
5726f48df1498d1400e8f0de,Was dürfen Apotheker nicht tun?,"{'text': ['keine Geschäftspartnerschaften mit Ärzten eingehen oder ihnen Schmiergelder'], 'answer_start': [286]}",Einen kundenspezifischen Preis angeben,keine Geschäftspartnerschaften mit Ärzten eingehen oder ihnen Schmiergelder,True,False,de,de,de,de
5726eb8bf1498d1400e8efe2,Was kann aus Störungen des Immunsystems resultieren?,"{'text': ['Autoimmunerkrankungen'], 'answer_start': [37]}","Autoimmuner Krankheiten, Inflammationserscheinungen und Krebseingrösse",Autoimmunerkrankungen,True,False,de,de,de,de
5726eb8bf1498d1400e8efe3,Wann tritt eine Immunschwäche auf?,"{'text': ['auf, wenn das Immunsystem weniger aktiv ist als normal'], 'answer_start': [122]}",wann tritt eine immunswache auf,"auf, wenn das Immunsystem weniger aktiv ist als normal",True,False,de,de,de,de
5726eb8bf1498d1400e8efe4,Was verursacht eine Immunschwäche?,"{'text': ['wiederkehrenden und lebensbedrohlichen Infektionen'], 'answer_start': [185]}",Ein Immundefizit,wiederkehrenden und lebensbedrohlichen Infektionen,True,False,de,de,de,de
5726eb8bf1498d1400e8efe5,Nennen Sie eine der Ursachen für Immunschwäche.,"{'text': ['genetischen Erkrankung'], 'answer_start': [309]}",genetisches Krankheitsmodell,genetischen Erkrankung,True,False,de,de,de,de
5726eb8bf1498d1400e8efe6,Nennen Sie eine häufige Autoimmunerkrankung.,"{'text': ['Hashimoto-Thyreoiditis'], 'answer_start': [680]}",Rheumatoid Arthritis,Hashimoto-Thyreoiditis,True,False,en,it,en,en
5728f2e26aef051400154896,"Was passiert, wenn das Immunsystem weniger aktiv als normal ist?","{'text': ['Immunschwäche'], 'answer_start': [102]}",Immunodefiizit,Immunschwäche,True,False,ro,tr,ro,ro
5728f2e26aef051400154897,"Was ist der Begriff für ein hyperaktives Immunsystem, das normales Gewebe angreift?","{'text': ['Autoimmunität'], 'answer_start': [514]}",Rheumatoid Arthritis,Autoimmunität,True,False,de,it,en,it
5728f2e26aef051400154898,In welchem ​​Forschungsfeld wird das Immunsystem erforscht?,"{'text': ['Immunologie'], 'answer_start': [793]}",Immunologie,Immunologie,True,True,,,,de
5728f2e26aef051400154899,Welcher erworbene Zustand führt beim Menschen zu einer Immunschwäche?,"{'text': ['HIV/AIDS'], 'answer_start': [411]}",HIV/AIDS,HIV/AIDS,True,True,,,,de
572a03086aef0514001551a2,Was ist die stärkste Klasse entzündungshemmender Medikamente?,"{'text': ['Glukokortikoide'], 'answer_start': [109]}",Glucokortizoiden,Glukokortikoide,True,False,it,nl,it,it
572a03086aef0514001551a3,Bei welchen Wirkstoffklassen werden manchmal niedrige Dosen von Entzündungshemmern eingesetzt?,"{'text': ['cytotoxischen oder immunsuppressiven Arzneimitteln'], 'answer_start': [441]}",cytotoxische und immunosuppressivische Medikamente,cytotoxischen oder immunsuppressiven Arzneimitteln,True,False,de,de,de,de
572a03086aef0514001551a4,Was sind zwei Beispiele für zytotoxische oder immunsuppressive Medikamente?,"{'text': ['Methotrexat oder Azathioprin'], 'answer_start': [496]}",Methotrexat und Azathioprin,Methotrexat oder Azathioprin,True,False,en,nl,en,en
572a03086aef0514001551a5,"Was ist ein Beispiel für ein Immunsuppressivum, das die Aktivität von T-Zellen verhindert, indem es die Signalübertragungswege beeinflusst?","{'text': ['Ciclosporin'], 'answer_start': [835]}",Methotrexat,Ciclosporin,True,False,en,hi,en,en
572a04d51d046914007796cd,"Was sind Beispiele für differenzierte Effektorzellen, die während der Wachphasen ihren Aktivitätshöhepunkt erreichen?","{'text': ['cytotoxische natürliche Killerzellen und CTLs (cytotoxische T-Lymphozyten),'], 'answer_start': [63]}",Cytotoxic natural killer cells und CTLs (cytotoxic T lymphocytes),"cytotoxische natürliche Killerzellen und CTLs (cytotoxische T-Lymphozyten),",True,False,en,en,en,en
572a04d51d046914007796ce,"Wie heißen zwei entzündungshemmende Moleküle, die während der Wachstunden ihren Aktivitätshöhepunkt erreichen?","{'text': ['Cortisol und Katecholamine'], 'answer_start': [296]}",Cortisol und Kathecholamine,Cortisol und Katecholamine,True,False,en,de,en,en
572a04d51d046914007796cf,Wegen des Vorhandenseins von welchem ​​Molekül treten Entzündungen während der Schlafzeiten auf?,"{'text': ['Melatonin'], 'answer_start': [707]}",melatonin,Melatonin,True,True,,,,de
572a04d51d046914007796d0,Der Produktion von was kann Melatonin im Schlaf aktiv entgegenwirken?,"{'text': ['Produktion freier Radikale'], 'answer_start': [855]}",melatonin-counteracts-production-of-free-radicals,Produktion freier Radikale,True,False,en,en,en,en
572a07fc6aef0514001551dc,Welche Moleküle des adaptiven Immunsystems gibt es nur bei Wirbeltieren mit Kiefer?,"{'text': ['Immunglobuline und T-Zellen-Rezeptoren'], 'answer_start': [165]}",Immunoglobuline und T-Kreterektorer,Immunglobuline und T-Zellen-Rezeptoren,True,False,no,de,no,no
572a07fc6aef0514001551dd,Was sind zwei Beispiele für primitive kieferlose Wirbeltiere?,"{'text': ['dem Neunauge und den Schleimaalen'], 'answer_start': [293]}",Minke und Miksin.,dem Neunauge und den Schleimaalen,True,False,de,de,de,de
572a07fc6aef0514001551de,"Primitive kieferlose Wirbeltiere besitzen eine Reihe von Rezeptoren, die als was bezeichnet werden?","{'text': ['variable Lymphozytenrezeptoren (VLRs)'], 'answer_start': [461]}",Variable lymphocyte receptors,variable Lymphozytenrezeptoren (VLRs),True,False,en,en,en,en
572a07fc6aef0514001551df,Die Entwicklung von welchem ​​Teil des Immunsystems trat bei dem evolutionären Vorfahren von Kieferwirbeltieren auf?,"{'text': ['adaptiven Immunsystems'], 'answer_start': [18]}",Adaptivisches Immunsystem,adaptiven Immunsystems,True,False,de,de,de,de
572a0e4b6aef051400155214,Wie wird das adaptive Immunsystem durch die Veränderung nicht essentieller Epitope umgangen?,"{'text': ['antigene Variation'], 'answer_start': [285]}",Antigenische Variation,antigene Variation,True,False,de,de,de,de
572a0e4b6aef051400155215,"Was ist ein Beispiel für ein Virus, das antigene Variationen nutzt?","{'text': ['HIV'], 'answer_start': [333]}",HIV,HIV,True,True,,,,de
572a0e4b6aef051400155216,"Was ist ein Beispiel für einen Parasiten, der die Antigenvariationsstrategie genutzt hat, um der Zerstörung zu entgehen?","{'text': ['Trypanosoma brucei'], 'answer_start': [599]}",Trypanosoma brucei,Trypanosoma brucei,True,True,,,,de
572a0e4b6aef051400155217,"Welche Verbindungen können mit den Molekülen der Wirtszelle maskiert werden, damit sich ein Virus der Entdeckung entziehen kann?","{'text': ['Antigenen'], 'answer_start': [808]}",Hemispheringene,Antigenen,True,False,de,nl,de,de
5727213c708984140094da35,Welcher Dichter schrieb nach dem Peterloo-Massaker das Gedicht The Mask of Anarchy?,"{'text': ['Percy Shelley'], 'answer_start': [56]}",Percy Shelley,Percy Shelley,True,True,,,,de
5727213c708984140094da36,Sein Gedicht gilt als die erste Darstellung welcher Art von Protest?,"{'text': ['gewaltfreien'], 'answer_start': [388]}",Maske anarchoischer Protestszenen,gewaltfreien,True,False,de,nl,de,de
5727213c708984140094da38,"Wie hieß Gandhis Doktrin, die von Shelley inspiriert war?","{'text': ['Satyagraha'], 'answer_start': [594]}",Satyagraha,Satyagraha,True,True,,,,de
5727213c708984140094da39,"Gandhi bezog sich oft auf Shelleys Gedicht in seinen Bemühungen, was zu tun?","{'text': ['freies Indien'], 'answer_start': [805]}",Gandhis Gedichtquote,freies Indien,True,False,de,sw,de,de
5727213c708984140094da37,Welcher berühmte Autor verwendete ähnliche Motive wie Percy Shelly in seinem Werk?,"{'text': ['Henry David Thoreau'], 'answer_start': [462]}",Henry David Thoreau,Henry David Thoreau,True,True,,,,de
5728d63c4b864d1900164f18,Wer hat das Gedicht The Mask of Anarchy geschrieben?,"{'text': ['Percy Shelley'], 'answer_start': [56]}",Percy Shelley,Percy Shelley,True,True,,,,de
5728d63c4b864d1900164f19,"The Mask of Anarchy wurde geschrieben, um gegen was zu protestieren?","{'text': ['ungerechten Formen der Autorität'], 'answer_start': [187]}",Politik und Gewalt,ungerechten Formen der Autorität,True,False,de,de,de,de
5728d63c4b864d1900164f1a,Welches Prinzip wurde in The Mask of Anarchy dargestellt?,"{'text': ['gewaltfreien Protests'], 'answer_start': [388]}",Der Protagonist der Poetik war Peri Shelle.,gewaltfreien Protests,True,False,de,de,de,de
5728d63c4b864d1900164f1c,Wie hieß Gandhis Vorgehensweise?,"{'text': ['Satyagraha'], 'answer_start': [594]}",Satyagraha,Satyagraha,True,True,,,,de
5728d63c4b864d1900164f1b,Welcher berühmte Inder übte zivilen Ungehorsam aus?,"{'text': ['Gandhi'], 'answer_start': [534]}",Gandhi,Gandhi,True,True,,,,de
5728202c4b864d19001644ec,"Wie nennt man es, wenn ein aktiver Versuch unternommen wird, eine Regierung oder ein Glaubenssystem zu stürzen?","{'text': ['Revolutionärer ziviler Ungehorsam'], 'answer_start': [414]}",Revolutionschlag auf Regierung und Glaubenssystem,Revolutionärer ziviler Ungehorsam,True,False,de,de,de,de
5728202c4b864d19001644ed,Welche Gruppe von Menschen hat der österreichischen Regierung gegenüber revolutionären zivilen Ungehorsam geübt?,"{'text': ['Ungarn'], 'answer_start': [890]}",Die Hungaren,Ungarn,True,False,de,de,de,de
5728202c4b864d19001644ee,Die Ungarn führten diesen zivilen Ungehorsam unter der Leitung welcher Person durch?,"{'text': ['Ferenc Deák'], 'answer_start': [903]}",Ferenc Deák,Ferenc Deák,True,True,,,,de
5728202c4b864d19001644ef,Der revolutionäre zivile Ungehorsam gegenüber einer Kultur wird am Beispiel von wem hervorgehoben?,"{'text': ['Gandhis'], 'answer_start': [785]}",Ferenc Deák,Gandhis,True,False,de,bg,de,de
5728202c4b864d19001644f0,Welche anderen Themen kann ziviler Ungehorsam betreffen?,"{'text': ['kulturelle Traditionen, soziale Bräuche, religiöse Überzeugungen'], 'answer_start': [510]}","Politische Wünsche, Kultur und Gesellschaftliche Normen","kulturelle Traditionen, soziale Bräuche, religiöse Überzeugungen",True,False,de,de,de,de
5728e07e3acd2414000e00e9,Was ist eine einfache Form des zivilen Ungehorsams?,"{'text': ['Nichtrevolutionärer ziviler Ungehorsam'], 'answer_start': [0]}",Non-revolutionary civil disobedience,Nichtrevolutionärer ziviler Ungehorsam,True,False,en,it,en,en
5728e07e3acd2414000e00ea,Aus welchen Gründen könnte sich eine Person für zivilrechtlichen Ungehorsam gegen bestimmte Gesetze entscheiden?,"{'text': ['sie von einem individuellen Gewissen als ""falsch"" beurteilt werden'], 'answer_start': [112]}","Grundsätzliches Unverständnis der Rechtsordnung, persönliche Überzeugung von Ungerechtigkeit und politischer Motivation.","sie von einem individuellen Gewissen als ""falsch"" beurteilt werden",True,False,de,de,de,de
5728e07e3acd2414000e00eb,Was ist das Ziel des individuellen zivilen Ungehorsams?,"{'text': ['die Wirksamkeit bestimmter Gesetze aufzuheben'], 'answer_start': [226]}",Entfernen von Gesetzen und Widerspruchsvorteil,die Wirksamkeit bestimmter Gesetze aufzuheben,True,False,de,de,de,de
5728e07e3acd2414000e00ec,Welche Art von zivilem Ungehorsam ist umfassender?,"{'text': ['Revolutionärer ziviler Ungehorsam'], 'answer_start': [414]}",Revolutionschwere und Kulturreformen,Revolutionärer ziviler Ungehorsam,True,False,de,de,de,de
5728e07e3acd2414000e00ed,Die Aktionen welches berühmten Inders galten als ziviler Ungehorsam?,"{'text': ['Gandhis'], 'answer_start': [785]}",Gandhis Aktivitäten,Gandhis,True,True,,,,de
57282dfb4b864d1900164668,"Boykott, die Weigerung, Steuern zu zahlen, Sitzstreiks und Wehrdienstverweigerung erschweren was?","{'text': ['einem System die Funktionsfähigkeit'], 'answer_start': [207]}",Gefüge von Systemfunktionen,einem System die Funktionsfähigkeit,True,False,de,de,de,de
57282dfb4b864d1900164669,"Nennen Sie eine Aktion, die die Ploughshares-Organisation nutzte, um GCSB Waihopai vorübergehend zu schließen.","{'text': ['die Tore'], 'answer_start': [732]}",Padlock Gate und Sickle deflative,die Tore,True,False,de,de,de,de
57282dfb4b864d190016466a,"Nennen Sie die andere Aktion, die die Ploughshares-Organisation zur vorübergehenden Schließung nutzte?","{'text': ['mit Hilfe von Sicheln eine der großen Kuppeln blockierte, die zwei Satellitenschüsseln'], 'answer_start': [757]}",Gates und Sickle,"mit Hilfe von Sicheln eine der großen Kuppeln blockierte, die zwei Satellitenschüsseln",True,False,de,de,de,de
57282dfb4b864d190016466b,"Brownlee argumentiert, dass sich Menschen manchmal wie verhalten, damit ihr Problem gehört wird?","{'text': ['begrenzte Zwangsmittel'], 'answer_start': [578]}",Verantwortungsbewusstsein,begrenzte Zwangsmittel,True,False,de,de,de,de
57282dfb4b864d190016466c,"Wenn große Gruppen von Menschen ein System boykottieren oder keine Steuern zahlen, kann dies wie genannt werden?","{'text': ['Zwangsmittel'], 'answer_start': [278]}",illegal boycotts,Zwangsmittel,True,False,en,en,en,en
5728e715ff5b5019007da914,Wie nennt sich eine Art des Ungehorsams gegen die Bundesregierung?,"{'text': ['die Weigerung, Steuern zu zahlen'], 'answer_start': [65]}",Die Art des Ungehorsams gegen die Bundesregierung wird als Distributivkonflikt bezeichnet.,"die Weigerung, Steuern zu zahlen",True,False,de,de,de,de
5728e715ff5b5019007da916,Welche Nebenwirkung dieser Art von Protesten ist bedauerlich?,"{'text': ['erschweren einem System die Funktionsfähigkeit'], 'answer_start': [196]}",Die Nebenwirkung der diesen Arten von Protesten ist die Schwierigkeit für das System zu funktionieren.,erschweren einem System die Funktionsfähigkeit,True,False,de,de,de,de
5728e715ff5b5019007da917,Welches Ziel haben viele dieser Proteste?,"{'text': ['ihr Problem auf den Tisch zu bringen'], 'answer_start': [616]}",Moral Dialoguemachen,ihr Problem auf den Tisch zu bringen,True,False,de,de,de,de
5728e715ff5b5019007da918,Wie kann man gewaltfrei gegen große Unternehmen protestieren?,"{'text': ['die Tore'], 'answer_start': [732]}",Verkehrsverbote,die Tore,True,False,de,de,de,de
5728eb1a3acd2414000e01c5,"Was glauben manche Menschen, die zivilen Ungehorsam üben, anerkennen zu müssen?","{'text': ['Bestrafung'], 'answer_start': [74]}",die Legitimität eines bestimmten Regimes,Bestrafung,True,False,de,de,de,de
5728eb1a3acd2414000e01c6,Warum muss die Bestrafung akzeptiert werden?,"{'text': ['sie an die Gültigkeit des Gesellschaftsvertrags'], 'answer_start': [106]}","Weisungen akzeptieren müssen, weil der Mensch sich an den Gesetzen hält, die durch eine reger Regierung festgelegt wurden.",sie an die Gültigkeit des Gesellschaftsvertrags,True,False,de,de,de,de
5728eb1a3acd2414000e01c7,Wogegen protestieren manche Leute?,"{'text': ['Legitimität eines bestimmten Gesetzes'], 'answer_start': [507]}",Politiker,Legitimität eines bestimmten Gesetzes,True,False,et,ur,et,et
5728eb1a3acd2414000e01c8,"Wie heißt die Gruppe, die überhaupt nicht mit dem Vorhandensein einer Regierung übereinstimmt?","{'text': ['Anarchisten'], 'answer_start': [647]}","Die Gruppe, die überhaupt nicht mit dem Vorhandensein einer Regierung übereinstimmt, nennt man Anarchisten.",Anarchisten,True,True,,,,de
5728eb1a3acd2414000e01c9,Anarchisten wollen aus welchem ​​Grund keine Bestrafung akzeptieren?,"{'text': ['nicht die Rechte von anderen verletzt'], 'answer_start': [834]}",Weisheit der Unabhängigen,nicht die Rechte von anderen verletzt,True,False,de,de,de,de
5728eef92ca10214002daab0,"Welche Art der Bestrafung wird Menschen, die zivilen Ungehorsam üben, manchmal angeboten?","{'text': ['Verständigung'], 'answer_start': [84]}",Blind Plea,Verständigung,True,False,en,en,en,en
5728eef92ca10214002daab1,Was ist in der Regel das Ziel einer Verständigung im Strafverfahren?,"{'text': ['keine Gefängnisstrafe zu bekommen'], 'answer_start': [231]}",Ein Verständnis zwischen dem Richter und den Gerichtsanwalt für die Schuld des Angeklagten,keine Gefängnisstrafe zu bekommen,True,False,de,de,de,de
5728eef92ca10214002daab2,"Worin besteht eine häufig angewendete gemeinsame Verhandlungsstrategie, wenn viele Menschen verhaftet werden?","{'text': ['Solidaritätstaktiken'], 'answer_start': [334]}",Solidaritätstrategie,Solidaritätstaktiken,True,False,et,ru,et,et
5728eef92ca10214002daab3,Welche Art von Verständigung wird manchmal als Akt des Ungehorsams angesehen?,"{'text': ['blinden Verständigung'], 'answer_start': [499]}",Pflichtspartei,blinden Verständigung,True,False,de,de,de,de
5728eef92ca10214002daab4,Welcher berühmte Inder hat die blinde Verständigung gewählt und sich den Gerichten ausgeliefert?,"{'text': ['Mohandas Gandhi'], 'answer_start': [610]}",Mohandas Gandhi,Mohandas Gandhi,True,True,,,,de
57273a465951b619008f86ff,Wie läuft der Bau eines Gebäudes oder einer Infrastruktur ab?,"{'text': ['Bau'], 'answer_start': [4]}","Der Bau eines Gebäudes oder einer Infrastruktur beginnt mit der Planung, den Design und dem Finanzieren, und erinnert sich bis zum Abschluss und zur Betriebsbereitschaft.",Bau,True,True,,,,de
57273a465951b619008f8700,Wie nennt man normalerweise die Massenproduktion ähnlicher Artikel ohne einen bestimmten Käufer?,"{'text': ['Fertigung'], 'answer_start': [145]}",Maschinenbau,Fertigung,True,False,de,de,de,de
57273a465951b619008f8701,Wie viel Prozent des Bruttoinlandsprodukts bestehen aus dem Baugewerbe?,"{'text': ['sechs bis neun Prozent'], 'answer_start': [348]}",sieben bis neun Prozent,sechs bis neun Prozent,True,False,de,de,de,de
57273a465951b619008f8702,Welche drei Dinge sind für den Bau erforderlich?,"{'text': ['Planung, [Quellenangabe erforderlich] dem Design und der Finanzierung'], 'answer_start': [446]}","Zusammenfassung und Planung, Design und Finanzierung.","Planung, [Quellenangabe erforderlich] dem Design und der Finanzierung",True,False,de,de,de,de
57273a465951b619008f8703,Für wen wird vor Ort gebaut?,"{'text': ['einen bekannten Kunden'], 'answer_start': [295]}",für bekannte klient,einen bekannten Kunden,True,False,de,de,de,de
57273e50dd62a815002e9a02,Was ist das Engineering News-Record?,"{'text': ['ein Fachmagazin für die Baubranche'], 'answer_start': [38]}",Engineering News-Record,ein Fachmagazin für die Baubranche,True,False,en,en,en,en
57273e50dd62a815002e9a03,Welches Fachmagazin sammelt und veröffentlicht Daten über die Größe von Planungs- und Bauunternehmen?,"{'text': ['Engineering News-Record (ENR)'], 'answer_start': [4]}",Engineering News-Record,Engineering News-Record (ENR),True,False,en,en,en,en
57273e50dd62a815002e9a04,In welchem ​​Jahr hat das ENR Daten für neun Branchensegmente erhoben?,"{'text': ['2014'], 'answer_start': [394]}",2014,2014,False,True,,,,de
57273e50dd62a815002e9a05,"Die Daten welcher Segmente verwendete das ENR um zu ermitteln, welche der Top 400-Unternehmen als Großunternehmer einzustufen sind?","{'text': ['Transport, Kanalisation, Sondermüll und Wasser,'], 'answer_start': [731]}","Transportation, Petroleum, Buildings, Power, Industrial, Water, Manufacturing, Sewer/Waste, Telecom, Hazardous Waste","Transport, Kanalisation, Sondermüll und Wasser,",True,False,en,en,en,en
57273f27dd62a815002e9a0a,Was sind die drei Bau-Teilsektoren?,"{'text': ['Einfache Bauausführung, Schwermaschinen- und Tiefbau, sowie Spezialbauunternehmen'], 'answer_start': [323]}","Building Construction, Heavy and Civil Engineering Construction, Specialty Trade Contractors","Einfache Bauausführung, Schwermaschinen- und Tiefbau, sowie Spezialbauunternehmen",True,False,en,en,en,en
57273f27dd62a815002e9a0b,Wofür gibt es noch weitere Kategorien?,"{'text': ['Baudienstleistungsunternehmen (z. B. Ingenieurwesen, Architektur) und Bauleiter'], 'answer_start': [434]}",Kategorie für Construction Service Firma und Construction Manager,"Baudienstleistungsunternehmen (z. B. Ingenieurwesen, Architektur) und Bauleiter",True,False,en,de,en,en
57273f27dd62a815002e9a0c,Welche Organisation hat ein Klassifizierungssystem für Bauunternehmen?,"{'text': ['Die Standard Industrial Classification und das neuere nordamerikanische Industry Classification System'], 'answer_start': [0]}",North American Industry Classification System,Die Standard Industrial Classification und das neuere nordamerikanische Industry Classification System,True,False,en,en,en,en
57273f27dd62a815002e9a0d,Was sind Bauleiter?,"{'text': ['Unternehmen, die Bauprojekte verwalten, ohne die direkte finanzielle Verantwortung für den Abschluss des Bauprojekts'], 'answer_start': [515]}",Baurechnungsberechtigter,"Unternehmen, die Bauprojekte verwalten, ohne die direkte finanzielle Verantwortung für den Abschluss des Bauprojekts",True,False,de,de,de,de
57274e0d708984140094dbe5,"Der moderne Design-Trend geht dahin, was zu integrieren?","{'text': ['zuvor getrennten Fachgebieten'], 'answer_start': [61]}",Innovation und Integration spezialisierter Fachkräfte,zuvor getrennten Fachgebieten,True,False,de,de,de,de
57274e0d708984140094dbe6,"In der Vergangenheit waren Architekten, Innenarchitekten, Ingenieure, Entwickler, Bauleiter und Generalauftragnehmer sogar in großen Firmen eher was?","{'text': ['völlig getrennte Unternehmen'], 'answer_start': [273]}","Architekten, Innenarchitekten, Ingenieure, Entwickler, Bauleiter und Generalauftragnehmer waren sogar in den größeren Firmaen eher separiert als heute.",völlig getrennte Unternehmen,True,False,de,de,de,de
57274e0d708984140094dbe7,Als was können sich Firmen für ein Bauprojekt in der heutigen Zeit anbieten?,"{'text': ['""aus einer Hand""'], 'answer_start': [679]}","Ein ""One Stop Shop""
(Entsprechend dem deutschen Kontext)","""aus einer Hand""",True,False,de,de,de,de
57274e0d708984140094dbe8,"Welche Art von Auftrag liegt vor, wenn der Auftragnehmer eine Leistungsspezifikation erhält und das Projekt von der Planung bis zum Bau unter Einhaltung der Leistungsspezifikationen ausführen muss?","{'text': ['""Design-Build""-Vertrag'], 'answer_start': [721]}",Design Build Contract,"""Design-Build""-Vertrag",True,False,en,en,en,en
572750e8dd62a815002e9af0,Woran muss sich ein Projekt halten?,"{'text': ['Baurecht'], 'answer_start': [21]}",Zonenordnung und Bauvorschriften,Baurecht,True,False,de,de,de,de
572750e8dd62a815002e9af1,"Wer profitiert nicht davon, wenn ein Projekt umgesetzt wird, das sich nicht an das Baurecht hält?","{'text': ['dem Eigentümer'], 'answer_start': [108]}",Die Eigentümer des Unternehmens verlieren dabei ihre利益.,dem Eigentümer,True,False,de,de,de,de
572750e8dd62a815002e9af2,Was sind Malum-in-se-Erwägungen?,"{'text': ['den Wunsch, Dinge, die unbestreitbar schlecht sind,'], 'answer_start': [219]}",Malum in se,"den Wunsch, Dinge, die unbestreitbar schlecht sind,",True,False,id,it,id,id
