id,question_de,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
5726660d5951b619008f71b3,Wie hoch war die geschätzte Bevölkerungszahl von Pons Aelius im 2. Jahrhundert?,"{'text': ['2.000'], 'answer_start': [470]}",2.000,2.000,False,True,,,,de
5726660d5951b619008f71b4,Von welcher Mauer sind noch heute an Orten rund um Newcastle Fragmente sichtbar?,"{'text': ['Hadrianswall'], 'answer_start': [491]}",Hadrianswalze,Hadrianswall,True,False,de,hi,de,de
5726660d5951b619008f71b5,Vor einer Eroberung durch welche Stämme aus dem Norden hatten die Römer Angst?,"{'text': ['piktischen'], 'answer_start': [1123]}",Piktische Stämme,piktischen,True,False,de,de,de,de
572671e55951b619008f72d7,Welchen früheren Markt ersetzte der Grainger-Markt?,"{'text': ['Metzgermarkt'], 'answer_start': [89]}",Der Metzgermarkt,Metzgermarkt,True,True,,,,de
572671e55951b619008f72d8,Wann wurde der erste Hallenmarkt in Newcastle eröffnet?,"{'text': ['1835'], 'answer_start': [149]}",1835,1835,False,True,,,,de
572671e55951b619008f72d9,Wie viele Gäste nahmen an dem Abendessen zur Eröffnung des Grainger-Marktes teil?,"{'text': ['2.000'], 'answer_start': [356]}",2000 Gäste,2.000,True,True,,,,de
572671e55951b619008f72da,In welcher Form wird die Eröffnung des Grainger-Marktes in der Laing-Kunstgalerie dokumentiert?,"{'text': ['ein Bild'], 'answer_start': [410]}","subject
Ein Bild der Veranstaltung.",ein Bild,True,True,,,,de
572671e55951b619008f72db,Bei wem steht die Architektur des Grainger-Marktes seit 1954 unter Denkmalschutz?,"{'text': ['English Heritage'], 'answer_start': [710]}","English Translation:
Since when does the architecture of the Grainger Market have protection under the listing?
Your Answer:
English Heritage",English Heritage,True,True,,,,de
5726847f708984140094c8ab,Zu welchem Musikgenre wird Lindisfarne gezählt?,"{'text': ['Folk-Rock'], 'answer_start': [22]}",Folk-Rock,Folk-Rock,True,True,,,,de
5726847f708984140094c8ac,In welchem Jahr wurde der Song „Fog on the Tyne“ veröffentlicht?,"{'text': ['1971'], 'answer_start': [131]}",1971,1971,False,True,,,,de
5726847f708984140094c8ad,Welche Band halten viele für die erste Black-Metal-Gruppe?,"{'text': ['Venom'], 'answer_start': [239]}",Venom,Venom,True,True,,,,de
5726847f708984140094c8ae,Welche Band wird oft als die erste Folk-Metal-Gruppe angesehen?,"{'text': ['Skyclad'], 'answer_start': [411]}",Skyclad,Skyclad,True,True,,,,de
5726847f708984140094c8af,In welcher Gruppe war der in Newcastle geborene Andy Taylor früher Lead-Gitarrist?,"{'text': ['Duran Duran'], 'answer_start': [632]}",Duran Duran,Duran Duran,True,True,,,,de
57268a8fdd62a815002e88ce,Welche U-Bahnen decken einen Großteil von Tyne and Wear ab?,"{'text': ['Tyne and Wear Metro'], 'answer_start': [26]}",system,Tyne and Wear Metro,True,False,da,en,da,da
57268a8fdd62a815002e88cf,In wie vielen Phasen wurde die Metro zwischen 1980 und 1984 eröffnet?,"{'text': ['fünf'], 'answer_start': [181]}",system,fünf,True,False,da,en,da,da
57268a8fdd62a815002e88d0,Welche Art von Tunneln wurden durch das Stadtzentrum von Newcastle gebaut?,"{'text': ['tiefliegende'], 'answer_start': [438]}",system,tiefliegende,True,False,da,en,da,da
57268a8fdd62a815002e88d1,Was hat Queen Elisabeth II. 1981 in Newcastle eröffnet?,"{'text': ['Eine Brücke'], 'answer_start': [507]}",Müde Lane,Eine Brücke,True,False,de,tr,de,de
57268a8fdd62a815002e88d2,Wie viele Fahrgäste befördert das Schienennetz in Newcastle pro Jahr?,"{'text': ['über 37 Millionen'], 'answer_start': [706]}",37 Millionen,über 37 Millionen,True,False,it,de,it,it
57269698dd62a815002e8a6c,Wie viele Universitäten hat Newcastle?,"{'text': ['zwei'], 'answer_start': [14]}",Zwei,zwei,True,True,,,,de
57269698dd62a815002e8a6d,Welche Universität hat ihren Ursprung in einer Schule für Medizin und Chirurgie?,"{'text': ['Die Newcastle University'], 'answer_start': [84]}",Die Newcastle University,Die Newcastle University,True,True,,,,de
57269698dd62a815002e8a6e,Was gewann die Newcastle University im Jahr 2000?,"{'text': ['Auszeichnung der Sunday Times für die beste Universität des Jahres'], 'answer_start': [438]}",Die Newcastle University gewann im Jahr 2000 die begehrte Auszeichnung der Sunday Times für die beste Universität des Jahres.,Auszeichnung der Sunday Times für die beste Universität des Jahres,True,True,,,,de
57269698dd62a815002e8a6f,"Was geschah 1992 in einem Prozess, der in ganz Großbritannien umgesetzt wurde?","{'text': ['Fachhochschulen zu neuen Universitäten wurden'], 'answer_start': [723]}",Polytechnische Institute wurden neu in Universitäten umgewandelt.,Fachhochschulen zu neuen Universitäten wurden,True,False,de,de,de,de
57269698dd62a815002e8a70,Welche Universität erhielt einen Preis als Organisation mit der besten IT-Ausstattung?,"{'text': ['Die Northumbria University'], 'answer_start': [770]}",Die Universität Computing erhielt diesen Preis.,Die Northumbria University,True,False,de,de,de,de
572685cd5951b619008f7573,In welcher Weltausstellung hat das Victoria and Albert Museum seinen Ursprung?,"{'text': ['Great Exhibition 1851'], 'answer_start': [58]}",Great Exhibition,Great Exhibition 1851,True,False,en,en,en,en
572685cd5951b619008f7574,Wer war der erste Direktor des Museums?,"{'text': ['Henry Cole'], 'answer_start': [98]}",Henry Cole,Henry Cole,True,True,,,,de
572685cd5951b619008f7575,Wie hieß das Museum ursprünglich?,"{'text': ['Museum für Design und Kunsthandwerk'], 'answer_start': [177]}",Museum des Manufactures,Museum für Design und Kunsthandwerk,True,False,fr,fr,fr,fr
572685cd5951b619008f7576,Wohin wurde das Victoria and Albert Museum von seinem ursprünglichen Standort im Marlborough House verlegt?,"{'text': ['Somerset House'], 'answer_start': [310]}",Somerset House,Somerset House,True,True,,,,de
572685cd5951b619008f7577,"Welcher deutsche Architekt wurde beauftragt, einen Entwurf für das Museum zu erstellen?","{'text': ['Gottfried Semper'], 'answer_start': [726]}",Gottfried Semper,Gottfried Semper,True,True,,,,de
5726bf325951b619008f7cfd,Ungefähr wie viele Kunstwerke sind in den fernöstlichen Sammlungen enthalten?,"{'text': ['über 70.000'], 'answer_start': [38]}",16.000 Kunstwerke,über 70.000,True,False,de,de,de,de
5726bf325951b619008f7cfe,Welche Länder sind in den fernöstlichen Sammlungen vertreten?,"{'text': ['China, Japan und Südkorea'], 'answer_start': [96]}","China, Japan, Südkorea","China, Japan und Südkorea",True,False,tl,de,tl,tl
5726bf325951b619008f7cff,"Wie heißt die Galerie, die sich der chinesischen Kunst widmet?","{'text': ['Die T. T. Tsui Galerie'], 'answer_start': [123]}",T. T. Tsui Galerie,Die T. T. Tsui Galerie,True,False,ro,hi,ro,ro
5726bf325951b619008f7d00,In welchem Jahr wurde die der chinesischen Kunst gewidmete Galerie eröffnet?,"{'text': ['1991'], 'answer_start': [183]}",1991,1991,False,True,,,,de
5726bf325951b619008f7d01,Aus welchen zwei Dynastien stammen die meisten chinesischen Kunstwerke in den fernöstlichen Sammlungen?,"{'text': ['Ming und Qing'], 'answer_start': [418]}",Ming und Qing,Ming und Qing,True,True,,,,de
5726e37ef1498d1400e8eed8,Wie viele Artikel befinden sich ungefähr in der Kostümsammlung des V&A-Museum?,"{'text': ['über 14.000'], 'answer_start': [72]}",14.000,über 14.000,False,False,,,,de
5726e37ef1498d1400e8eed9,In welcher Abteilung befinden sich die Papierarbeiten der Kostümsammlung?,"{'text': ['Wort und Bild'], 'answer_start': [266]}",Wort und Bild,Wort und Bild,True,True,,,,de
5726e37ef1498d1400e8eeda,"Warum wird die Kollektion von modischen Kleidern dominiert, die für besondere Anlässe entworfen wurden?","{'text': ['Da Alltagskleidung aus früheren Epochen in der Regel nicht überlebt hat'], 'answer_start': [291]}",modische Kleider für besondere Anlässe,Da Alltagskleidung aus früheren Epochen in der Regel nicht überlebt hat,True,False,de,de,de,de
5726e37ef1498d1400e8eedb,In welchem Jahr erhielt das V&A-Museum die Talbot Hughes-Kollektion?,"{'text': ['1913'], 'answer_start': [516]}",1913,1913,False,True,,,,de
5726e37ef1498d1400e8eedc,Welches Unternehmen schenkte die Talbot Hughes-Kollektion?,"{'text': ['Harrods'], 'answer_start': [640]}",Harrods,Harrods,True,True,,,,de
5726f1ec708984140094d6aa,Ungefähr wie viele Menschen unterzeichneten eine Online-Petition auf der Website des Parlaments als Reaktion auf die Schließung der Galerie für Musikinstrumente?,"{'text': ['über 5.100'], 'answer_start': [131]}",über 5.100,über 5.100,True,True,,,,de
5726f1ec708984140094d6ad,"Welcher Abgeordnete erklärte, wie das Museum die Sammlung aufrechterhalten und der Öffentlichkeit zugänglich machen würde?","{'text': ['Bryan Davies'], 'answer_start': [277]}",Bryan Davies,Bryan Davies,True,True,,,,de
5726f1ec708984140094d6ab,Welches Museum würde Leihgaben aus der Galerie für Musikinstrumente erhalten?,"{'text': ['das Horniman-Museum'], 'answer_start': [613]}",Horniman-Museum,das Horniman-Museum,True,False,fi,sw,fi,fi
5726f1ec708984140094d6ac,Wie viele Musikinstrumente wurden dem Horniman-Museum in etwa verliehen?,"{'text': ['35'], 'answer_start': [923]}",35,35,False,True,,,,de
5726f1ec708984140094d6a9,In welchem Jahr wurde die Galerie für Musikinstrumente geschlossen?,"{'text': ['2010'], 'answer_start': [56]}",2010,2010,False,True,,,,de
5726f4a0708984140094d6e9,In welchem Jahr spendete John Sheepshanks eine große Sammlung von Gemälden?,"{'text': ['1857'], 'answer_start': [8]}",1857,1857,False,True,,,,de
5726f4a0708984140094d6ea,Wie viele Gemälde hat John Sheeshanks dem Museum geschenkt?,"{'text': ['233'], 'answer_start': [39]}",233,233,False,True,,,,de
5726f4a0708984140094d6eb,Was sollte der erhebliche Nachlass von John Sheepshanks beim Museum bewirken?,"{'text': ['eine Nationalgalerie für britische Kunst zu gründen'], 'answer_start': [178]}",eine Nationalgalerie für britische Kunst,eine Nationalgalerie für britische Kunst zu gründen,True,False,de,de,de,de
5726f4a0708984140094d6ec,"Welchem berühmten britischen Gemälde liegt die Ölskizze in Originalgröße aus dem Jahr 1821 zugrunde, die die Tochter von John Sheepshank im Jahr 1888 spendete?","{'text': ['The Hay Wain'], 'answer_start': [780]}",William Powell Frith,The Hay Wain,True,False,en,en,en,en
5726f4a0708984140094d6ed,Die von John Sheepshanks gespendeten Bilder stammen von Künstlern welcher Staatsangehörigkeit?,"{'text': ['britischen'], 'answer_start': [83]}",britische Künstler,britischen,True,False,de,de,de,de
572734af708984140094dae3,"Was stand im Mittelpunkt der internetbasierten Werbekampagne, die ABC im Jahr 2000 begann?","{'text': ['Kreislogo'], 'answer_start': [83]}","Der Kreislogo, auch bekannt als ""der Punkt"".
Die Comicfigur Little Dot.
Den Programmsatz ""herunterladen den Punkt"".
Das ABC-Logo.
Den rechten unteren Ecke.
Das ABC-Logo.
Die rechte untere Ecke.",Kreislogo,True,True,,,,de
572734af708984140094dae4,"Wer wurde beauftragt, den Auftritt des ABC-Netzwerks für die Jahre 2001-02 zu produzieren?","{'text': ['Troika Design Group'], 'answer_start': [387]}",Troika Design Group,Troika Design Group,True,True,,,,de
572734af708984140094dae5,Welche Farben hatte das ABC-Logo 2001?,"{'text': ['Schwarz-Gelb'], 'answer_start': [496]}",Schwarz und Gelb,Schwarz-Gelb,True,False,de,de,de,de
572734af708984140094dae6,Wie lautet der Spitzname für das ABC-Logo aus der Werbekampagne im Jahr 2000?,"{'text': ['„der Punkt“'], 'answer_start': [99]}",Dot,„der Punkt“,True,False,nl,ur,nl,nl
572735a15951b619008f86bf,Wer entwarf 1998 das neue Grafikdesign von ABC?,"{'text': ['Pittard Sullivan'], 'answer_start': [78]}",Pittard Sullivan,Pittard Sullivan,True,True,,,,de
572735a15951b619008f86c0,"In welchem Jahr hat ABC aufgehört, seinen vierstimmigen Jingle für Werbezwecke zu verwenden?","{'text': ['2015'], 'answer_start': [982]}",2015,2015,False,True,,,,de
572735a15951b619008f86c1,Um welche Imagekampagne drehte sich die neue vierstimmige ABC-Erkennungsmelodie?,"{'text': ['We Love TV'], 'answer_start': [456]}",We Love TV,We Love TV,True,True,,,,de
572735a15951b619008f86c2,Wo bleibt die vierstimmige ABC-Erkennungsmelodie noch im Einsatz?,"{'text': ['ABC on Demand'], 'answer_start': [1322]}",bei den produktionen fassaden,ABC on Demand,True,False,no,de,no,no
57273f9d708984140094db51,Wen ernannte Noble 1950 zum Präsidenten des ABC-Netzwerks?,"{'text': ['Robert Kintner'], 'answer_start': [112]}",Robert Kintner,Robert Kintner,True,True,,,,de
57273f9d708984140094db52,Zwischen UPT und welchem Netzwerk schlug Goldenson im Oktober 1954 eine Fusion vor?,"{'text': ['DuMont Television Network'], 'answer_start': [552]}",DuMont Television Network,DuMont Television Network,True,True,,,,de
57273f9d708984140094db53,Welchen Namen hätte das neue Unternehmen nach dem Fusionsplan Goldensons bekommen?,"{'text': ['ABC-DuMont'], 'answer_start': [714]}",ABC-DuMont,ABC-DuMont,True,True,,,,de
57273f9d708984140094db54,Wie viel Geld sollte im Rahmen des Fusionsplans Goldensons an das DuMont Television Network gehen?,"{'text': ['5 Millionen Dollar in bar'], 'answer_start': [761]}",5 Millionen Dollar,5 Millionen Dollar in bar,True,False,it,de,fi,de
572743fb708984140094db93,In welchem Jahrzehnt schloss ABC den Übergang zum Farbfernsehen ab?,"{'text': ['1970er-Jahre'], 'answer_start': [11]}",Anfang der 1970er-Jahre,1970er-Jahre,True,True,,,,de
572743fb708984140094db94,Welches Netzwerk konnte sich in den 1970er-Jahren auf dem ersten Platz der Zuschauerzahlen etablieren?,"{'text': ['ABC'], 'answer_start': [127]}",ABC,ABC,True,True,,,,de
572743fb708984140094db95,"Welche Art von Daten nutzte ABC in den 1970er-Jahren, um Werbung und Fernsehprogramme für bestimmte Zielgruppen besser auszurichten?","{'text': ['verhaltensbasierte und demographische'], 'answer_start': [270]}",Verhaltens- und Demografische Daten,verhaltensbasierte und demographische,True,False,de,de,de,de
57276166dd62a815002e9bd8,Welchen Prozentsatz der Fernsehzuschauer während der besten Sendezeit hatten die drei großen Sender im Jahr 1980?,"{'text': ['90 %'], 'answer_start': [128]}",90%,90 %,False,True,,,,de
57276166dd62a815002e9bd9,Welches Drama von Aaron Spelling debütierte in den 1980er-Jahren auf ABC?,"{'text': ['„Der Denver-Clan“'], 'answer_start': [287]}",Dynasty,„Der Denver-Clan“,True,False,cy,en,cy,cy
57276166dd62a815002e9bda,Welcher Ableger der Show „Happy Days“ startete in den 1980er-Jahren auf ABC?,"{'text': ['„Mork vom Ork“'], 'answer_start': [870]}",Too Close for Comfort,„Mork vom Ork“,True,False,en,en,en,en
57276166dd62a815002e9bdb,"Welchen Kanal führte ABC im Jahr 1981 ein, der sich auf Kultur- und Kunstprogramme konzentrierte?","{'text': ['Alpha Repertory Television Service (ARTS)'], 'answer_start': [957]}","Alpha Repertory Television Service (ARTS)
Kabelkanal
Nickelodeon
ABC-Videodienstleistungen",Alpha Repertory Television Service (ARTS),True,True,,,,de
5726a8d4dd62a815002e8c34,"Wie hieß der Stamm der Frau, die Temüdschin heiratete, als er ungefähr 16 Jahre alt war?","{'text': ['dem Stamm Onggirat'], 'answer_start': [96]}",Onggirat,dem Stamm Onggirat,True,False,id,sw,id,id
5726a8d4dd62a815002e8c35,Wer hat Temüdschins erste Frau kurz nach ihrer Heirat entführt?,"{'text': ['den Merkiten'], 'answer_start': [232]}",Merkiten,den Merkiten,True,False,fi,nl,fi,fi
5726a8d4dd62a815002e8c36,"Wer half Temüdschin, seine Frau vor den Merkiten zu retten?","{'text': ['Jamukha und seines Beschützers Toghrul Khan'], 'answer_start': [373]}",Jamukha,Jamukha und seines Beschützers Toghrul Khan,True,False,id,sw,id,id
5726a8d4dd62a815002e8c37,Wie hieß der erste Sohn von Temüdschins Frau Börte?,"{'text': ['Dschötschi'], 'answer_start': [505]}",Jochi,Dschötschi,True,False,de,sw,de,de
5726a8d4dd62a815002e8c38,In welchem ​​Jahr brachte Börte Dschötschi zur Welt?,"{'text': ['1185'], 'answer_start': [517]}",1185,1185,False,True,,,,de
5726acc1f1498d1400e8e6ca,"Wen, der nicht zu Temüdschins Machtbasis gehörte, unterstützte Jamukha?","{'text': ['die traditionelle mongolische Aristokratie'], 'answer_start': [167]}",Toghrul,die traditionelle mongolische Aristokratie,True,False,en,en,ro,en
5726acc1f1498d1400e8e6cb,Die Proklamation welches Schamanen verhalf Temüdschin zum Aufstieg?,"{'text': ['Kokochu'], 'answer_start': [438]}",Kokochu,Kokochu,True,True,,,,de
5726acc1f1498d1400e8e6cc,Wann wurde Temüdschin zum Khan der Mongolen gewählt?,"{'text': ['1186'], 'answer_start': [572]}",1186,1186,False,True,,,,de
5726acc1f1498d1400e8e6cd,Welchen Kampf verlor Temüdschin kurz nach seiner Wahl zum Khan gegen Jamukha?,"{'text': ['Schlacht von Dalan Balzhut'], 'answer_start': [951]}",Battle of Dalan Balzhut,Schlacht von Dalan Balzhut,True,False,en,en,en,en
5726acc1f1498d1400e8e6ce,Wohin wurde Temüdschins Patron Toghrul verbannt?,"{'text': ['Kara Kitai'], 'answer_start': [1287]}",Kara Kitai,Kara Kitai,True,True,,,,de
57273455f1498d1400e8f48c,Wie lautet der mongolische Name für den ursprünglichen Ort des Mausoleums von Dschingis Khan?,"{'text': ['Edsen Khoroo'], 'answer_start': [119]}",Edsen Khoroo,Edsen Khoroo,True,True,,,,de
57273455f1498d1400e8f48d,In welchem ​​buddhistischen Kloster befand sich während der japanischen Besetzung das Mausoleum des Dschingis Khan?,"{'text': ['Dongshan Dafo Dian'], 'answer_start': [306]}",Dongshan Dafo Dian,Dongshan Dafo Dian,True,True,,,,de
57273455f1498d1400e8f48e,Wohin haben die chinesischen Nationalisten das Mausoleum vor den vorrückenden chinesischen kommunistischen Truppen in Sicherheit gebracht?,"{'text': [""Kumbum Champa Ling oder Ta'er Shi in der Nähe von Xining""], 'answer_start': [535]}","Dort, wo die chinesischen Nationalisten das Mausoleum im Jahr 1949 in Sicherheit gebracht haben.",,True,True,,,,de
57273455f1498d1400e8f48f,Wann wurde das Mausoleum in die Mongolei zurückgebracht?,"{'text': ['1954'], 'answer_start': [648]}",1954,1954,False,True,,,,de
57273455f1498d1400e8f490,Wer hat die wertvollsten Reliquien im Mausoleum während der Kulturrevolution zerstört?,"{'text': ['Roten Garden'], 'answer_start': [863]}",Red Guards,Roten Garden,True,False,en,en,en,en
57273dccdd62a815002e99fa,"Welches Meer grenzte im Osten an Dschingis Khans Reich, als er starb?","{'text': ['Japanischen Meer'], 'answer_start': [221]}",Kaspischer Meer,Japanischen Meer,True,False,de,de,de,de
57273dccdd62a815002e99fb,"Welches Gewässer befand sich westlich des mongolischen Reiches, als Dschingis Khan starb?","{'text': ['Kaspischen Meer'], 'answer_start': [197]}",Kaspischer See,Kaspischen Meer,True,False,de,de,de,de
57273dccdd62a815002e99fc,Wer führte die schnellste Expansion des mongolischen Reiches an?,"{'text': ['Ögedei Khan'], 'answer_start': [391]}",Ögedei Khan,Ögedei Khan,True,True,,,,de
57273dccdd62a815002e99fd,In welchem ​​Jahr wurde der Konflikt mit der Song-Dynastie beendet?,"{'text': ['1279'], 'answer_start': [671]}",1279,1279,False,True,,,,de
572754cd5951b619008f8863,Welcher Nachkomme von Dschingis Khan hat Bagdad eingenommen?,"{'text': ['Hülegü Chan'], 'answer_start': [178]}",Hulagu Khan,Hülegü Chan,True,False,so,hi,tl,hi
572754cd5951b619008f8864,Wer hat den Vormarsch von Hülegü Chan im Nahen Osten aufgehalten?,"{'text': ['den Mamluken Ägyptens'], 'answer_start': [294]}",Mamluken von Ägypten,den Mamluken Ägyptens,True,False,de,de,fi,de
572754cd5951b619008f8865,Welche Nachkommen von Dschingis Khan haben die Mamluken aus Palästina vertrieben?,"{'text': ['Ghazan Ilchan'], 'answer_start': [359]}",Hulagu Khan,Ghazan Ilchan,True,False,so,hi,tl,hi
572754cd5951b619008f8866,In welchem ​​Jahr ist der Enkel von Dschingis Khan in der Kiewer Rus eingedrungen?,"{'text': ['1237'], 'answer_start': [659]}",1237,1237,False,True,,,,de
572754cd5951b619008f8867,Welche osteuropäischen Großstädte wurden durch die mongolische Invasion nicht zerstört?,"{'text': ['Nowgorod und Pskow'], 'answer_start': [861]}",Novgorod und Pskow,Nowgorod und Pskow,True,False,hr,de,hr,hr
5726da89dd62a815002e92b2,Wer beaufsichtigt einen Apothekentechniker in Großbritannien?,"{'text': ['anderen leitenden Apothekentechnikern beaufsichtigt und geführt'], 'answer_start': [231]}",Leitende Apothekentechniker,anderen leitenden Apothekentechnikern beaufsichtigt und geführt,True,False,de,de,de,de
5726da89dd62a815002e92b3,Bei welcher Stelle muss sich ein Apothekentechniker registrieren?,"{'text': ['Register der General Pharmaceutical Council (GPhC)'], 'answer_start': [748]}",General Pharmaceutical Council (GPhC),Register der General Pharmaceutical Council (GPhC),True,False,en,en,en,en
5726da89dd62a815002e92b4,Was ist eine der Hauptaufgaben des GPhC?,"{'text': ['regelt die Praxis der Apotheker und Apothekentechniker'], 'answer_start': [925]}","Registrierung der Qualifikationen
The General Pharmaceutical Council (GPhC) registriert die Qualifikationen der PhTs.",regelt die Praxis der Apotheker und Apothekentechniker,True,False,de,de,de,de
5726da89dd62a815002e92b5,Welcher Profession wird ein Apothekentechniker zugeordnet?,"{'text': ['Angehöriger eines Gesundheitsberufes'], 'answer_start': [50]}",Apothekentechniker,Angehöriger eines Gesundheitsberufes,True,False,de,de,de,de
5726da89dd62a815002e92b6,Welche Zuständigkeiten kann ein Apothekentechniker haben?,"{'text': ['Verwaltung der Apothekenabteilung und der Fachbereiche in der Apothekenpraxis'], 'answer_start': [402]}","Verwaltung der Apothekenabteilung  
Fachbereiche in der Apothekenpraxis  
Medikationsspezialisierung  
Patientengewinnung  
Forschungsaktivitäten",Verwaltung der Apothekenabteilung und der Fachbereiche in der Apothekenpraxis,True,False,de,de,de,de
5726ddf6f1498d1400e8ee04,"Welche Entwicklungen führten dazu, dass Wissenschaftler im mittelalterlichen Islam die Entstehung der Pharmakologie beeinflussten?","{'text': ['Botanik und Chemie'], 'answer_start': [49]}","Muhammad ibn Zakarīya Rāzi, Abu al-Qasim al-Zahrawi, Sabur Ibn Sahl, Al-Biruni, Avicenna, al-Maridini, Ibn al-Wafid",Botanik und Chemie,True,False,id,ur,id,id
5726ddf6f1498d1400e8ee05,Wer war maßgeblich an der Förderung der Verwendung chemischer Verbindungen als Arzneimittel beteiligt?,"{'text': ['Muḥammad ibn Zakaryā ar-Rāzī'], 'answer_start': [180]}",Al-Abucais,Muḥammad ibn Zakaryā ar-Rāzī,True,False,ca,it,ca,ca
5726ddf6f1498d1400e8ee06,Wer hat die Liber Servitoris verfasst?,"{'text': ['Abū l-Qāsim Chalaf ibn ʿAbbās az-Zahrāwī'], 'answer_start': [310]}",Abulcasis,Abū l-Qāsim Chalaf ibn ʿAbbās az-Zahrāwī,True,False,id,en,id,id
5726ddf6f1498d1400e8ee08,Wer schrieb über die Destillation von Trinkwasser aus Meerwasser?,"{'text': ['al-Muwaffaq'], 'answer_start': [1772]}",Albrecht von Leyden,al-Muwaffaq,True,False,de,de,de,de
5726ddf6f1498d1400e8ee07,Welche beiden Verbindungen unterschied al-Muwaffaq?,"{'text': ['Natriumcarbonat und Kaliumcarbonat'], 'answer_start': [2065]}",Al-Muwaffaq unterschied Sodiumkarbonat und Potassiumkarbonat.,Natriumcarbonat und Kaliumcarbonat,True,False,de,de,de,de
5726e08e5951b619008f810f,Welchen Auflagen unterliegt die Apotheke in den meisten Ländern?,"{'text': ['Apothekengesetzgebung'], 'answer_start': [51]}",Apothekegesetzgebung,Apothekengesetzgebung,True,False,de,de,de,de
5726e08e5951b619008f8110,Auf welche Zuständigkeitsbereiche beschränkten sich Apothekentechniker früher?,"{'text': ['in der Apotheke blieben, um Medikamente zu zusammenzustellen/dosieren'], 'answer_start': [242]}",Pharmacist-technicians were limited to pharmacy regulations previously.,"in der Apotheke blieben, um Medikamente zu zusammenzustellen/dosieren",True,False,en,en,en,en
5726e08e5951b619008f8111,Worauf verlassen sich Apothekentechniker immer mehr?,"{'text': ['Automatisierung'], 'answer_start': [525]}",Ausbildung und Automation,Automatisierung,True,False,de,de,de,de
5726e08e5951b619008f8112,Mit welchen neuen Aufgaben befassen sich Apothekentechniker jetzt?,"{'text': ['Patientenrezepten und Fragen der Patientensicherheit'], 'answer_start': [609]}",Trainierte Apothekentechniker.splitexten/usw.,Patientenrezepten und Fragen der Patientensicherheit,True,False,de,de,de,de
5726e08e5951b619008f8113,Was schreibt die Apothekengesetzgebung vor?,"{'text': ['Lagerbedingungen, obligatorischen Warnhinweisen, Ausrüstung usw.'], 'answer_start': [95]}","Lagerbedingungen, obligatorische Warnhinweise, Ausrüstung","Lagerbedingungen, obligatorischen Warnhinweisen, Ausrüstung usw.",True,False,de,de,de,de
5726ea985951b619008f8261,Worum geht es bei beratenden Apothekern hauptsächlich?,"{'text': ['Überprüfung des Medikationsschemas'], 'answer_start': [71]}",Medikationsschemaüberprüfung,Überprüfung des Medikationsschemas,True,False,de,de,de,de
5726ea985951b619008f8262,Wo arbeitet die Mehrheit der beratenden Apotheker?,"{'text': ['Pflegeheimen'], 'answer_start': [229]}",in den USA,Pflegeheimen,True,False,de,de,de,de
5726ea985951b619008f8263,Wie heißen einige der großen Apothekenverwaltungsunternehmen?,"{'text': ['Omnicare, Kindred Healthcare und PharMerica'], 'answer_start': [539]}","Omnicare, Kindred Healthcare und PharMerica.","Omnicare, Kindred Healthcare und PharMerica",True,True,,,,de
5726ea985951b619008f8264,"Was ist der Hauptgrund, weshalb beratende Apotheker zunehmend direkt mit Patienten arbeiten?","{'text': ['viele ältere Menschen inzwischen zahlreiche Medikamente einnehmen, aber weiterhin außerhalb eines institutionellen Umfelds leben'], 'answer_start': [714]}",Mehrere Medikamente im Leben der Alten,"viele ältere Menschen inzwischen zahlreiche Medikamente einnehmen, aber weiterhin außerhalb eines institutionellen Umfelds leben",True,False,de,de,de,de
5726ea985951b619008f8265,Was machen einige Gemeinschaftsapotheken?,"{'text': ['beschäftigen beratende Apotheker und/oder bieten Beratungsdienste an'], 'answer_start': [874]}",Beratende Apotheker,beschäftigen beratende Apotheker und/oder bieten Beratungsdienste an,True,False,nl,de,de,de
5726f48df1498d1400e8f0da,Wie werden Apotheker in den meisten Ländern reglementiert?,"{'text': ['unabhängig von Ärzten'], 'answer_start': [82]}",Wer darf Apotheker im USA bei ihrer Praxis ausgeben?,unabhängig von Ärzten,True,False,de,de,de,de
5726f48df1498d1400e8f0db,Wer darf in den meisten Jurisdiktionen vorgesehene Arzneimittel an die Öffentlichkeit ausgeben?,"{'text': ['nur Apotheker'], 'answer_start': [176]}",Apotheker,nur Apotheker,True,False,en,de,en,en
5726f48df1498d1400e8f0dc,"Welche Stelle hat festgestellt, dass Ärzte unter bestimmten Bedingungen auch Medikamente ausgeben dürfen?","{'text': ['American Medical Association (AMA)'], 'answer_start': [396]}",American Medical Association (AMA) Code of Ethics,American Medical Association (AMA),True,True,,,,de
5726f48df1498d1400e8f0dd,Wie viele Ärzte geben schätzungsweise selbst Medikamente aus?,"{'text': ['7 bis 10 Prozent'], 'answer_start': [668]}",7 bis 10 Prozent,7 bis 10 Prozent,True,True,,,,de
5726f48df1498d1400e8f0de,Was dürfen Apotheker nicht tun?,"{'text': ['keine Geschäftspartnerschaften mit Ärzten eingehen oder ihnen Schmiergelder'], 'answer_start': [286]}",liefern können,keine Geschäftspartnerschaften mit Ärzten eingehen oder ihnen Schmiergelder,True,False,de,de,de,de
