id,question_ru,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
5726577f708984140094c304,"Сколько людей, по максимальным оценкам, умерло от чумы в Багдаде?","{'text': ['две трети его населения'], 'answer_start': [690]}",50%,две трети его населения,False,False,,,,ru
572663a9f1498d1400e8ddf2,Зачем нужен второй график?,"{'text': ['в сжатом виде представлена текущая эра'], 'answer_start': [246]}",изображение для наглядности,в сжатом виде представлена текущая эра,True,False,ru,ru,ru,ru
572663a9f1498d1400e8ddf4,Какой график масштабирован на четвертой шкале?,"{'text': ['четвертичный период'], 'answer_start': [364]}",Плейстоценический период,четвертичный период,True,False,ru,ru,ru,ru
572663a9f1498d1400e8ddf5,Как называется текущая эпоха?,"{'text': ['Голоцен'], 'answer_start': [604]}",Holozän,Голоцен,True,False,sk,el,sk,sk
572663a9f1498d1400e8ddf6,Во время какого периода была Плейстоценовая эпоха?,"{'text': ['четвертичный'], 'answer_start': [793]}",Плейстоценовая эпоха была периодом между Голоценовой и Кенсингтонской эпохами.,четвертичный,True,False,ru,ru,ru,ru
572669a9dd62a815002e8416,Какой принцип основан на наличии окаменелостей в осадочных горных породах?,"{'text': ['Принцип фаунистической сукцессии'], 'answer_start': [0]}",Принцип фуналионесии,Принцип фаунистической сукцессии,True,False,ru,ru,ru,ru
572669a9dd62a815002e8417,На основе чьих принципов был разработан принцип фаунистической сукцессии?,"{'text': ['Уильямом Смитом'], 'answer_start': [347]}","William Smith, Charles Darwin",Уильямом Смитом,True,False,en,en,en,en
572669a9dd62a815002e8418,"Каким становится принцип с учетом того факта, что не все окаменелости можно обнаружить по всему миру в один период времени?","{'text': ['сложным'], 'answer_start': [527]}","Комплексность принципа учитывает不确定性 возникновения окаменелостей, их локализацию в результате изменений среды (формации в горных породах) и отсутствие всех окаменелостей на равнозначном этапе в мире.",сложным,True,False,ru,ru,ru,ru
572669a9dd62a815002e8419,"Наличие или отсутствие чего можно использовать для определения относительного возраста формаций, в которых это обнаружено?","{'text': ['организмы'], 'answer_start': [106]}",Vorhandensein oder Abwesenheit fossilierte Organismus.,организмы,True,False,de,de,de,de
572669a9dd62a815002e841a,За 100 лет до чьей теории эволюции был разработан принцип фаунистической сукцессии?,"{'text': ['Чарльза Дарвина'], 'answer_start': [410]}","subject
William Smith",Чарльза Дарвина,True,False,en,en,en,en
57268066708984140094c821,"Кто выполняет анализ таких стратиграфических разрезов, как керны?","{'text': ['стратиграфы'], 'answer_start': [14]}","ystem
Стратиграфы",стратиграфы,True,True,,,,ru
57268066708984140094c822,Какой вид исследований показывает расположение стратиграфических единиц в недрах?,"{'text': ['геофизических'], 'answer_start': [158]}",Geophysikalische Daten,геофизических,True,False,de,de,de,de
57268066708984140094c823,Какие данные можно объединить с геофизическими данными для получения более полного представления о геологической среде?,"{'text': ['результаты исследования скважин'], 'answer_start': [276]}",Бронзовые протоколы и геофизические данные,результаты исследования скважин,True,False,ru,ru,ru,ru
57268066708984140094c824,Какой инструмент стратиграфы используют для представления своих данных в трех измерениях?,"{'text': ['компьютерные программы'], 'answer_start': [434]}",компьютерные программы,компьютерные программы,True,True,,,,ru
57268066708984140094c825,Стратиграфы пытаются определить области для каких видов добычи?,"{'text': ['углеводородов'], 'answer_start': [710]}","subject
области для водных ресурсов",углеводородов,True,False,ru,ru,ru,ru
572683f95951b619008f7525,"До какого времени, по мнению Филдинга Х. Гаррисона, можно проследить происхождение геологической науки?","{'text': ['Персии'], 'answer_start': [128]}",до конца мусульманских завоеваний,Персии,True,False,ru,ru,ru,ru
572683f95951b619008f7526,"Живя в 973—1048 гг. н. э., он был одним из первых персидских геологов, как его звали?","{'text': ['Абу аль-Рейхан аль-Бируни'], 'answer_start': [184]}",Абдуллах Бирниури,Абу аль-Рейхан аль-Бируни,True,False,ru,tr,ru,ru
572683f95951b619008f7527,"В Китае этот человек сделал вывод о том, что земля образовалась в результате эрозии горных пород и отложения ила, как его звали?","{'text': ['Шэнь Куа'], 'answer_start': [797]}",Шен Куо,Шэнь Куа,True,False,uk,ru,uk,uk
572683f95951b619008f7528,"Этот человек предложил объяснения происхождения землетрясений и образования гор, как его звали?","{'text': ['Ибн Сина'], 'answer_start': [423]}",Инбасин,Ибн Сина,True,False,mk,bg,mk,mk
572683f95951b619008f7529,"Что заставило Шэня Куа думать, что земля формировалась в результате эрозии горных пород?","{'text': ['своих наблюдений раковин ископаемых животных'], 'answer_start': [889]}","Шен Куo думал, что земля была формирована через ресурсы горных пород.",своих наблюдений раковин ископаемых животных,True,False,ru,ru,ru,ru
57268527708984140094c8bf,Кого считают первым современным геологом?,"{'text': ['Джеймса Хаттона'], 'answer_start': [0]}",Исаак Ньютон,Джеймса Хаттона,True,False,ru,ru,ru,ru
57268527708984140094c8c0,Какую работу Джеймс Хаттон представил Эдинбургскому королевскому обществу в 1785 году?,"{'text': ['""Теория Земли""'], 'answer_start': [145]}","Титлл ""Theory of the Earth""","""Теория Земли""",True,False,en,en,en,en
57268527708984140094c8c1,В каком году Джеймс Хаттон опубликовал двухтомную версию своих теорий?,"{'text': ['1795 году'], 'answer_start': [503]}",1795,1795 году,False,False,,,,ru
57268527708984140094c8c2,Какова главная идея работы Джеймса Хаттона?,"{'text': ['Земля должна быть намного старше, чем предполагалось ранее'], 'answer_start': [210]}","Какова главная идея работы Джеймса Хаттона?
Идея состоит в том, что Земля должна быть старше, чем предполагалось ранее, чтобы позволить горам рассасываться и образовывать новые камни на морском дне, которые затем поднимались до уровня земли.","Земля должна быть намного старше, чем предполагалось ранее",True,False,ru,ru,ru,ru
5726660d5951b619008f71b1,Как называлось первое описанное поселение на месте современного Ньюкасла?,"{'text': ['Понс-Элиус'], 'answer_start': [63]}",Понс Аеллиус,Понс-Элиус,True,False,ru,ru,ru,ru
5726660d5951b619008f71b2,Мост через какую реку находился на этом месте во времена Римской империи?,"{'text': ['реку Тайн'], 'answer_start': [101]}",Рынок Тайн,реку Тайн,True,False,ru,ru,ru,ru
5726660d5951b619008f71b3,Каким было примерное население Понс-Элиуса во 2 веке?,"{'text': ['2 000'], 'answer_start': [386]}",2.000,2 000,False,True,,,,ru
5726660d5951b619008f71b4,Фрагменты чьей стены можно увидеть в Ньюкасле даже сегодня?,"{'text': ['Адриана'], 'answer_start': [416]}",fragmente hadrianswall,Адриана,True,False,no,en,no,no
5726660d5951b619008f71b5,Вторжения каких племен с севера боялись римляне?,"{'text': ['пиктов'], 'answer_start': [919]}",Piktские стахи,пиктов,True,False,ru,ru,ru,ru
572671e55951b619008f72d7,Какой более ранний рынок заменил рынок Грейнджера?,"{'text': ['""Рынком мясника""'], 'answer_start': [84]}",Металлургический рынок,"""Рынком мясника""",True,False,ru,ru,ru,ru
572671e55951b619008f72d8,Когда был открыт первый крытый рынок Ньюкасла?,"{'text': ['1835'], 'answer_start': [136]}",1835,1835,False,True,,,,ru
572671e55951b619008f72d9,Сколько гостей посетили ужин в честь открытия рынка Грейнджера?,"{'text': ['2 000'], 'answer_start': [349]}",2000,2 000,False,True,,,,ru
572671e55951b619008f72da,Каким образом открытие рынка Грейнджера задокументировано в художественной галерее Laing?,"{'text': ['полотно'], 'answer_start': [399]}","""Был организован большой ужин на память о событии.""",полотно,True,False,ru,ru,ru,ru
572671e55951b619008f72db,Кто в 1954 году присвоил рынку Грейнджера 1 класс?,"{'text': ['""Английское наследие""'], 'answer_start': [745]}","Грейнджер
Маркет
дворянский
класс
поза
признания
отнесения
в
России
1954 году","""Английское наследие""",True,False,ru,ru,ru,ru
5726847f708984140094c8ab,Каким музыкальным жанром можно охарактеризовать Lindisfarne?,"{'text': ['фолк-рок'], 'answer_start': [18]}",Folk-Rock,фолк-рок,True,False,sv,en,sv,sv
5726847f708984140094c8ac,В каком году была выпущена песня Fog on the Tyne?,"{'text': ['1971'], 'answer_start': [118]}",1971,1971,False,True,,,,ru
5726847f708984140094c8ad,Какую группу многие считают первой блэк-метал-группой?,"{'text': ['Venom'], 'answer_start': [186]}",Venom,Venom,True,True,,,,ru
5726847f708984140094c8ae,Какую группу часто называют первой фолк-метал-группой?,"{'text': ['Skyclad'], 'answer_start': [371]}",Skyclad,Skyclad,True,True,,,,ru
5726847f708984140094c8af,Бывшим главным гитаристом какой группы является уроженец Ньюкасла Энди Тейлор?,"{'text': ['Duran Duran'], 'answer_start': [572]}",Энди Тейлор был главным гитаристом группы Duran Duran.,Duran Duran,True,True,,,,ru
57268a8fdd62a815002e88ce,Какая подземка покрывает большую часть Тайн-энд-Уир?,"{'text': ['метрополитен Тайн-энд-Уир'], 'answer_start': [18]}",Тайн-энд-Уирская метро,метрополитен Тайн-энд-Уир,True,False,ru,ru,ru,ru
57268a8fdd62a815002e88cf,В сколько этапов открывался метрополитен с 1980 по 1984 год?,"{'text': ['пять'], 'answer_start': [158]}",system,пять,True,False,da,en,da,da
57268a8fdd62a815002e88d0,Какой вид туннелей был построен в центре Ньюкасла?,"{'text': ['глубокими'], 'answer_start': [398]}",Точки глубокого проектирования,глубокими,True,False,ru,ru,ru,ru
57268a8fdd62a815002e88d1,Что Елизавета II открыла в Ньюкасле в 1981 году?,"{'text': ['мост'], 'answer_start': [504]}",Бридж через Тынну между Ньюкаслом и Гейтсендой.,мост,True,False,ru,ru,ru,ru
57268a8fdd62a815002e88d2,Сколько пассажиров в год перевозит железнодорожная сеть в Ньюкасле?,"{'text': ['более 37 миллионов'], 'answer_start': [616]}",37 миллионов,более 37 миллионов,True,False,ru,ru,ru,ru
57269698dd62a815002e8a6c,Сколько университетов в Ньюкасле?,"{'text': ['два'], 'answer_start': [14]}",Ньюкасла имеется две университета - Нортумбрия и Ньюкаслаундшир.,два,True,False,ru,ru,ru,ru
57269698dd62a815002e8a6d,Какой университет берет начало от факультета медицины и хирургии?,"{'text': ['Ньюкаслский университет'], 'answer_start': [75]}","Новую университетскую жизнь включает в себя тесный контакт с различными учебными заведениями и организациями в области образования.
Your translation needs to be in English.",Ньюкаслский университет,True,False,ru,ru,ru,ru
57269698dd62a815002e8a6e,Что выиграл Ньюкаслский университет в 2000 году?,"{'text': ['награду лучшего университета года по версии Sunday Times'], 'answer_start': [419]}","В 2000 году Ньюкаслский университет получил премию Sunday Times за лучшую университетскую программу года.
(Научная деятельность)",награду лучшего университета года по версии Sunday Times,True,False,ru,ru,ru,ru
57269698dd62a815002e8a6f,Что случилось в 1992 году в рамках общего процесса в Великобритании?,"{'text': ['политехнические институты, стали новыми университетами'], 'answer_start': [694]}",Университет Northumbria стал Newcastle University.,"политехнические институты, стали новыми университетами",True,False,en,ru,en,en
57269698dd62a815002e8a70,"Какой университет выиграл награду за ""Оснащенность с наибольшим количеством ИТ-ресурсов""?","{'text': ['Нортумбрийский университет'], 'answer_start': [750]}",Northumbria University,Нортумбрийский университет,True,False,en,en,en,en
572685cd5951b619008f7573,На базе какой всемирной выставки был основан музей Виктории и Альберта?,"{'text': ['Великой выставки 1851 года'], 'answer_start': [46]}",Great Exhibition,Великой выставки 1851 года,True,False,en,en,en,en
572685cd5951b619008f7574,Кто был первым директором музея Виктории и Альберта?,"{'text': ['Генри Коул'], 'answer_start': [110]}",Henry Cole,Генри Коул,True,False,en,en,en,en
572685cd5951b619008f7575,Как изначально назывался музей?,"{'text': ['Музея изделий'], 'answer_start': [189]}",Мuseum для Design и Kunsthandwerk,Музея изделий,True,False,de,ru,de,de
572685cd5951b619008f7576,Куда был переведен музей Виктории и Альберта со своего изначального расположения в Мальборо-хаус?,"{'text': ['Сомерсет-хаус'], 'answer_start': [292]}",Somerset House,Сомерсет-хаус,True,False,no,ur,no,no
572685cd5951b619008f7577,Какого немецкого архитектора попросили разработать дизайн музея?,"{'text': ['Готфрид Земпер'], 'answer_start': [635]}","subject
Gottfried Semper",Готфрид Земпер,True,False,en,nl,en,en
5726bf325951b619008f7cfd,Примерно сколько произведений искусства включено в дальневосточные коллекции?,"{'text': ['более 70 000'], 'answer_start': [35]}",16.000,более 70 000,False,False,,,,ru
5726bf325951b619008f7cfe,Какие страны представлены в дальневосточных коллекциях?,"{'text': ['Китай, Япония и Корея'], 'answer_start': [96]}",Число стран представленных в дальневосточных коллекциях: 3,"Китай, Япония и Корея",True,False,ru,ru,ru,ru
5726bf325951b619008f7cff,"Как называется галерея, посвященная китайскому искусству?","{'text': ['Галерея китайского искусства Т.Т. Цуй'], 'answer_start': [119]}",Т. Т. Цзуи Галерея Китайского Искусства,Галерея китайского искусства Т.Т. Цуй,True,False,ru,ru,ru,ru
5726bf325951b619008f7d00,"В каком году открылась галерея, посвященная китайскому искусству?","{'text': ['1991'], 'answer_start': [169]}",Т. Т. Цзю Галерея китайского искусства была открыта в 1991 году.,1991,True,True,,,,ru
5726bf325951b619008f7d01,Правлением каких двух династий датируется большинство произведений искусства из дальневосточных коллекций?,"{'text': ['Мин и Цин'], 'answer_start': [413]}",Мing и Qing,Мин и Цин,True,False,tl,ru,tl,tl
5726e37ef1498d1400e8eed8,Сколько примерно предметов в коллекции костюмов музея Виктории и Альберта?,"{'text': ['более 14 000'], 'answer_start': [66]}",14000,более 14 000,False,False,,,,ru
5726e37ef1498d1400e8eed9,В каком отделе хранятся бумажные работы из коллекции костюмов?,"{'text': ['слов и изображений'], 'answer_start': [245]}",Word и Bild,слов и изображений,True,False,en,de,en,en
5726e37ef1498d1400e8eeda,Почему в коллекции доминирует модная одежда для особых случаев?,"{'text': ['Поскольку повседневная одежда прошлых эпох практически не сохранилась'], 'answer_start': [265]}",modные костюмы для особенных случаев,Поскольку повседневная одежда прошлых эпох практически не сохранилась,True,False,ru,ru,ru,ru
5726e37ef1498d1400e8eedb,В каком году музей Виктории и Альберта получил коллекцию Талбота Хьюса?,"{'text': ['1913'], 'answer_start': [457]}",1913,1913,False,True,,,,ru
5726e37ef1498d1400e8eedc,Подарком от какой компании была коллекция Талбота Хьюса?,"{'text': ['Harrods'], 'answer_start': [582]}",Harrods,Harrods,True,True,,,,ru
5726f1ec708984140094d6aa,Сколько примерно человек подписали онлайн-петицию на парламентском сайте в ответ на закрытие галереи музыкальных инструментов?,"{'text': ['более 5 100'], 'answer_start': [115]}",5100,более 5 100,False,False,,,,ru
5726f1ec708984140094d6ad,Какой член парламента объяснил способы сохранения музеем коллекции и обеспечения ее доступности публике?,"{'text': ['Брайана Дэйвиса'], 'answer_start': [249]}",Chris Smith,Брайана Дэйвиса,True,False,en,en,en,en
5726f1ec708984140094d6ab,Какой музей должен был получать музыкальные инструменты из галереи музыкальных инструментов на временное хранения?,"{'text': ['музей Хорнимана'], 'answer_start': [607]}",Horniman Музею,музей Хорнимана,True,False,et,ru,hr,ru
5726f1ec708984140094d6ac,Примерно сколько музыкальных инструментов были получены на хранение музеем Хорнимана?,"{'text': ['35'], 'answer_start': [902]}",35,35,False,True,,,,ru
5726f1ec708984140094d6a9,В каком году была закрыта галерея музыкальных инструментов?,"{'text': ['2010'], 'answer_start': [54]}",2010,2010,False,True,,,,ru
5726f4a0708984140094d6e9,В каком году Джон Шипшэнкс подарил музею большое количество картин?,"{'text': ['1857'], 'answer_start': [2]}",1857,1857,False,True,,,,ru
5726f4a0708984140094d6ea,Сколько картин Джон Шипшэнкс отдал музею?,"{'text': ['233'], 'answer_start': [40]}",233,233,False,True,,,,ru
5726f4a0708984140094d6eb,Какова была цель внушительного завещания Джона Шипшэнкса музею?,"{'text': ['создать ""Национальную галерею британского искусства""'], 'answer_start': [154]}",формировать коллекцию для создания национальной галереи британской живописи,"создать ""Национальную галерею британского искусства""",True,False,ru,ru,ru,ru
5726f4a0708984140094d6ec,Набросок маслом в натуральную величину какой знаменитой британской картины 1821 года был подарен музею дочерью Джона Шипшэнкса в 1888 году?,"{'text': ['""Телега для сена""'], 'answer_start': [762]}","subject
William Powell Frith","""Телега для сена""",True,False,en,en,en,en
5726f4a0708984140094d6ed,"Художниками какой национальности были авторы картин, подаренных Джоном Шипшэнксом музею?","{'text': ['британских'], 'answer_start': [76]}",Британских,британских,True,True,,,,ru
572734af708984140094dae3,"Что оказалось в центре интернет-кампании ABC, запущенной в 2000 году?","{'text': ['круглый логотип'], 'answer_start': [79]}","Comicfigur ""Little Dot""",круглый логотип,True,False,en,en,en,en
572734af708984140094dae4,Кто был нанят для разработки идентичности ABC 2001-02?,"{'text': ['Troika Design Group'], 'answer_start': [354]}",Троика Дизайн Групп,Troika Design Group,True,False,bg,ru,bg,bg
572734af708984140094dae5,Какого цвета был логотип ABC в 2001 году?,"{'text': ['черно-желтое'], 'answer_start': [465]}",зеленый и желтый,черно-желтое,True,False,ru,ru,ru,ru
572734af708984140094dae6,Какое прозвище у логотипа ABC из кампании 2000 года?,"{'text': ['точка'], 'answer_start': [112]}","""Little Dot""
""Download the dot""
""Dotted Circle""
""Above the Fold""
""ABC Logo""",точка,True,False,en,en,en,en
572735a15951b619008f86bf,Кто разработал новый графический дизайн ABC 1998 года?,"{'text': ['Pittard Sullivan'], 'answer_start': [99]}",Pittard Sullivan,Pittard Sullivan,True,True,,,,ru
572735a15951b619008f86c0,В каком году ABC перестала использовать свою мелодию из четырех нот в рекламных целях?,"{'text': ['2015'], 'answer_start': [953]}",2015,2015,False,True,,,,ru
572735a15951b619008f86c1,На какой кампании по созданию образа базировалась новая мелодия ABC из четырех нот?,"{'text': ['We Love TV'], 'answer_start': [466]}","Imagecampaign ""We Love TV""",We Love TV,True,True,,,,ru
572735a15951b619008f86c2,Где все еще используется четырехнотная мелодия ABC?,"{'text': ['ABC on Demand'], 'answer_start': [1320]}",Версии четвертной нотной музыки с 1998 по 2002 годы продолжают использоваться в рекламных баннерах и титрах для большинства программ на телеканале ABC.,ABC on Demand,True,False,ru,ru,ru,ru
57273f9d708984140094db51,Кого Нобл назначил президентом ABC' в 1950 году?,"{'text': ['Роберта Кинтнера'], 'answer_start': [111]}",Robert Kintner,Роберта Кинтнера,True,False,de,en,no,en
57273f9d708984140094db52,Голденсон предложил слияние какой сети с UPT в октябре 1954 года?,"{'text': ['DuMont Television Network'], 'answer_start': [541]}",DuMont Television Network,DuMont Television Network,True,True,,,,ru
57273f9d708984140094db53,"Согласно плану слияния Голденсона, как должна была называться новая организация?","{'text': ['ABC-DuMont'], 'answer_start': [677]}",ABC-DuMont,ABC-DuMont,True,True,,,,ru
57273f9d708984140094db54,Сколько денег должна была получить DuMont Television Network согласно плану слияния Голденсона?,"{'text': ['5 миллионов долларов США наличными'], 'answer_start': [732]}",5 миллионов у.е.,5 миллионов долларов США наличными,True,False,ru,ru,ru,ru
572743fb708984140094db93,В каком десятилетии ABC завершил переход к цвету?,"{'text': ['1970-х'], 'answer_start': [9]}","subject
1970-70ies",1970-х,True,False,en,en,en,en
572743fb708984140094db94,Какая сеть в 1970-х смогла переместиться на первое место по рейтингам ?,"{'text': ['ABC'], 'answer_start': [97]}",ABC,ABC,True,True,,,,ru
572743fb708984140094db95,Какие данные ABC начала использовать в 1970-х для более эффективного таргетинга рекламы и передач для определенных аудиторий?,"{'text': ['поведенческие и демографические'], 'answer_start': [213]}",Бе хавалдык аудиториялык датасеттер жөнүндө ABC дүйнөсүнө башкачылган.,поведенческие и демографические,True,False,ru,tr,ru,ru
57276166dd62a815002e9bd8,Каким процентом телевизионной аудитории в прайм-тайм обладали три самые крупные сети в 1980 году?,"{'text': ['90%'], 'answer_start': [121]}",90%,90%,False,True,,,,ru
57276166dd62a815002e9bd9,Какая драма от Аарона Спелинга дебютировала на ABC в 80-х?,"{'text': ['""Династия""'], 'answer_start': [250]}",Династия,"""Династия""",True,True,,,,ru
57276166dd62a815002e9bda,"Как назывался спин-офф ""Счастливых дней"", дебютировавший в 1980-х на ABC?","{'text': ['""Морк и Минди""'], 'answer_start': [760]}",Морк и Мэнди,"""Морк и Минди""",True,False,ru,ru,ru,ru
57276166dd62a815002e9bdb,"Какой канал, посвященный передачам о культуре и искусстве, ABC запустил в 1981 году?","{'text': ['Alpha Repertory Television Service (ARTS)'], 'answer_start': [848]}","Alpha Repertory Television Service (ARTS)
Kanal, посвященный передачам о культуре и искусстве, ABC запустил в 1981 году.
ABC - это Американское телевизионное агентство.",Alpha Repertory Television Service (ARTS),True,True,,,,ru
5726a8d4dd62a815002e8c34,"Из какого племени была женщина, на которой женился Тэмуджин в возрасте примерно 16 лет?","{'text': ['конгратов'], 'answer_start': [80]}",Огьгартовского,конгратов,True,False,ru,ru,ru,ru
5726a8d4dd62a815002e8c35,Кто похитил первую жену Тэмуджина вскоре после их женитьбы?,"{'text': ['меркитами'], 'answer_start': [237]}","Темурджин
Борте",меркитами,True,False,bg,ru,bg,bg
5726a8d4dd62a815002e8c36,Кто помог Тэмуджину вызволить его жену у меркитов?,"{'text': ['Джамуха, и своего покровителя, Тоорил-хана'], 'answer_start': [347]}",Тогхурол хана,"Джамуха, и своего покровителя, Тоорил-хана",True,False,bg,bg,bg,bg
5726a8d4dd62a815002e8c37,Как звали первого сына жены Тэмуджина Бортэ?,"{'text': ['Джучи'], 'answer_start': [429]}",Джохчи,Джучи,True,False,ru,ru,ru,ru
5726a8d4dd62a815002e8c38,В каком году Бортэ родила Джучи?,"{'text': ['1185'], 'answer_start': [436]}",1185,1185,False,True,,,,ru
5726acc1f1498d1400e8e6ca,"Кто из тех, кого поддерживал Джамуха, не входил в состав базы поддержки Тэмуджина?","{'text': ['традиционную монгольскую аристократию'], 'answer_start': [142]}","төрөл бири
Темүнджин",традиционную монгольскую аристократию,True,False,bg,tr,bg,bg
5726acc1f1498d1400e8e6cb,Какое объявление шамана способствовало восхождению Тэмуджина?,"{'text': ['Кокочу'], 'answer_start': [412]}",которое было сделано шаманом Кокочу,Кокочу,True,True,,,,ru
5726acc1f1498d1400e8e6cc,Когда Тэмуджин был избран монгольским ханом?,"{'text': ['1186'], 'answer_start': [535]}",1186,1186,False,True,,,,ru
5726acc1f1498d1400e8e6cd,Какое сражение Тэмуджин проиграл Джамухе вскоре после своего избрания монгольским ханом?,"{'text': ['битве при Далан-Балджутах'], 'answer_start': [897]}",Битва при Далан Балзут,битве при Далан-Балджутах,True,False,bg,bg,bg,bg
5726acc1f1498d1400e8e6ce,Куда был сослан покровитель Тэмуджина Тоорил?,"{'text': ['Каракитайское ханство'], 'answer_start': [1207]}","Тогирул
The answer is ""Тогирул"".",Каракитайское ханство,True,False,bg,en,bg,bg
57273455f1498d1400e8f48c,"Как называется по-монгольски первоначальное место, на котором находился мавзолей Чингисхана?","{'text': ['Эдсен Хору'], 'answer_start': [85]}",Edsen Khoroo,Эдсен Хору,True,False,nl,hi,nl,nl
57273455f1498d1400e8f48d,В каком буддийском монастыре находился мавзолей Чингисхана во время японской оккупации?,"{'text': ['Донгшан Дафо Диан'], 'answer_start': [277]}",Dongshan Dafo Dian,Донгшан Дафо Диан,True,False,id,it,tl,it
57273455f1498d1400e8f48e,Куда переместили солдаты Гоминьдана мавзолей при продвижении сил китайских коммунистов?,"{'text': ['монастырь Кумбум или Та’эр Ши около Синина'], 'answer_start': [474]}",второе 200 км в юго-западном направлении,монастырь Кумбум или Та’эр Ши около Синина,True,False,ru,ru,ru,ru
57273455f1498d1400e8f48f,Когда был возвращен мавзолей в кенотаф в Монголии?,"{'text': ['1954'], 'answer_start': [574]}",1954,1954,False,True,,,,ru
57273455f1498d1400e8f490,Кто уничтожил наиболее ценные реликвии во время Культурной революции?,"{'text': ['хунвейбины'], 'answer_start': [760]}",Ротарные группы,хунвейбины,True,False,ru,ru,ru,ru
57273dccdd62a815002e99fa,С каким морем граничила империя Чингисхана на востоке в момент его смерти?,"{'text': ['Японского моря'], 'answer_start': [216]}",Каспийскому.,Японского моря,True,False,ru,ru,ru,ru
57273dccdd62a815002e99fb,Какое водное пространство находилось к западу от Монгольской империи в момент смерти Чингисхана?,"{'text': ['Каспийского'], 'answer_start': [201]}",Каспийское море,Каспийского,True,False,ru,ru,ru,ru
57273dccdd62a815002e99fc,При чьем правлении происходила самая быстрая экспансия Монгольской империи?,"{'text': ['Угэдэя'], 'answer_start': [372]}",Ögedei Khan,Угэдэя,True,False,de,hi,de,de
57273dccdd62a815002e99fd,В каком году завершился конфликт с империей Сун?,"{'text': ['1279'], 'answer_start': [603]}",1279,1279,False,True,,,,ru
572754cd5951b619008f8863,Какой потомок Чингисхана разграбил Багдад?,"{'text': ['Хулагу-хан'], 'answer_start': [184]}","Губалеюн Чингизхан  
(Translation: Hülegü Khan)",Хулагу-хан,True,False,et,tr,et,et
572754cd5951b619008f8864,Кто сдержал дальнейшее продвижение Хулагу-хана по Среднему Востоку?,"{'text': ['египетскими мамлюками'], 'answer_start': [296]}",Мамлюки Аравии,египетскими мамлюками,True,False,ru,ru,ru,ru
572754cd5951b619008f8865,Кто из потомков Чингисхана выбил мамлюков из Палестины?,"{'text': ['Газан-хан'], 'answer_start': [337]}",Гhaziн Илчан,Газан-хан,True,False,bg,tr,bg,bg
572754cd5951b619008f8866,В каком году внук Чингисхана вторгся в Киевскую Русь?,"{'text': ['1237'], 'answer_start': [583]}",1237,1237,False,True,,,,ru
572754cd5951b619008f8867,Какие крупные города в Восточной Европе не были разрушены в результате монгольского вторжения?,"{'text': ['Новгорода и Пскова'], 'answer_start': [749]}",Novgorod и Pskov,Новгорода и Пскова,True,False,hr,ur,hr,hr
5726da89dd62a815002e92b2,Кто контролирует аптекарей в Великобритании?,"{'text': ['другие старшие аптекари'], 'answer_start': [221]}","General Pharmaceutical Council (GPhC)
Apothecaries",другие старшие аптекари,True,False,en,en,en,en
5726da89dd62a815002e92b3,В какой организации должен зарегистрироваться аптекарь?,"{'text': ['Генеральном фармацевтическом совете(ГФС)'], 'answer_start': [628]}",General Pharmaceutical Council (GPhC),Генеральном фармацевтическом совете(ГФС),True,False,en,en,en,en
5726da89dd62a815002e92b4,Что является главной обязанностью ГФС?,"{'text': ['регулирует деятельность фармацевтов и аптекарей'], 'answer_start': [764]}","Зарегистрироваться как профессионал на базе ГПС.
Учтите, что ответ должен быть в форме ""название организации + названия должности"", например, ""General Pharmaceutical Council (GPhC) - руководитель"".
Ответ на вопрос:
ГПС - руководитель.",регулирует деятельность фармацевтов и аптекарей,True,False,ru,ru,ru,ru
5726da89dd62a815002e92b5,Какого типа специалистом считается аптекарь?,"{'text': ['специалистом в области медицины'], 'answer_start': [36]}",Аспирант,специалистом в области медицины,True,False,bg,bg,bg,bg
5726da89dd62a815002e92b6,Какого рода обязанности может иметь аптекарь?,"{'text': ['управлять аптечным отделом и специализированными местами в аптеке,'], 'answer_start': [319]}",Организационные обязанности,"управлять аптечным отделом и специализированными местами в аптеке,",True,False,ru,ru,ru,ru
5726ddf6f1498d1400e8ee04,Какие достижения ученых оказали влияние на возникновение фармакологии в средневековом исламе?,"{'text': ['ботанике и химии'], 'answer_start': [43]}",Авиценна,ботанике и химии,True,False,ru,bg,ru,ru
5726ddf6f1498d1400e8ee05,Кто оказал решающее влияние на распространение использования химических соединений в качестве лекарств?,"{'text': ['Абу Бакр Мухаммад ибн Закария Ар-Рази'], 'answer_start': [151]}",Мухаммед бин Закария Рахиз (Рахиз).,Абу Бакр Мухаммад ибн Закария Ар-Рази,True,False,ru,bg,ru,ru
5726ddf6f1498d1400e8ee06,Кто написал Liber servitoris?,"{'text': ['Абу-ль-Касим аз-Захрави'], 'answer_start': [280]}",Абул-Касим Чальф аль-Захрэві.,Абу-ль-Касим аз-Захрави,True,False,uk,ru,uk,uk
5726ddf6f1498d1400e8ee08,Кто написал о дистиллировании питьевой воды из морской воды?,"{'text': ['Аль-Муваффака'], 'answer_start': [1707]}",Peter of Abano,Аль-Муваффака,True,False,en,pt,en,en
